id,profile
DEV-da5277d94b91,firefox 52.0
DEV-da8dbec3e1ec,ALCATEL ONE TOUCH 5036A Build/JDQ39 | chrome 58.0 for android
DEV-daa8d7550f5c,VS980 4G Build/LRX22G | Android 5.0.2 | chrome 63.0 for android | 1920x1080
DEV-daccbcb29f89,CAM-L03 Build/HUAWEICAM-L03 | chrome 64.0 for android
DEV-daf406225084,Windows | Windows 7 | chrome 55.0 | 1920x1080
DEV-db16631466d7,Dream | chrome 65.0 for android
DEV-db20c853aa5e,firefox 47.0
DEV-db2a9f67fe51,SGH-I337M Build/LRX22C | chrome 50.0 for android
DEV-db65d2f28b7a,SAMSUNG SM-G950U Build/NRD90M | samsung browser 6.2
DEV-db83a52e4874,SM-T230 Build/KOT49H | chrome 63.0 for android
DEV-db9d42f0fa90,HTC Desire 626s Build/LMY47O | chrome 66.0 for android
DEV-dbb6a32fac56,SM-J510MN Build/MMB29M | chrome 64.0 for android
DEV-dbb96c457017,LG-K200 Build/MXB48T | chrome generic for android
DEV-dbc808aa9f9e,Windows | Windows 7 | firefox 59.0 | 1366x768
DEV-dc05cf28a92e,firefox 60.0
DEV-dc075bbc82f8,SM-N950F Build/NMF26X | chrome 63.0 for android
DEV-dc67a85bb368,XT1225 | chrome 65.0 for android
DEV-dc7404945454,SAMSUNG SM-G950U Build/NRD90M | Android 7.0 | samsung browser 6.2 | 2220x1080
DEV-dc79e03ae4a7,Y635-L03 Build/HuaweiY635-L03 | chrome 50.0 for android
DEV-dc7eda0a4ca0,google search application 49.0
DEV-dc91b5c52852,SM-J120H Build/LMY47V | chrome 56.0 for android
DEV-dcab9c428e6e,Moto Z2 Play Build/NPSS26.118-19-4 | chrome 65.0 for android
DEV-dce539d57bdc,rv:48.0 | firefox 48.0
DEV-dd2a63d34c9e,LG-K410 Build/LRX22G | chrome 62.0 for android
DEV-dd345843b82e,Pixel 2 XL Build/OPM1.171019.011 | Android 8.1.0 | chrome 63.0 for android
DEV-dd5f8ed516ce,SM-G950F Build/NRD90M | chrome 62.0 for android
DEV-dd65756d61c8,Moto C Build/NRD90M.057 | chrome 65.0 for android
DEV-dd6c01a019c9,SM-J700T1 | chrome 65.0 for android
DEV-dd8008269957,SAMSUNG SM-G950F Build/NRD90M | samsung browser 6.2
DEV-dd8bbdba961f,LG-LS997 Build/NRD90M | Android 7.0 | chrome 63.0 for android | 2560x1440
DEV-ddc9c9b56b4f,SM-A720F Build/NRD90M | chrome 66.0 for android
DEV-ddfa9a156797,SAMSUNG SM-N950F Build/NMF26X | samsung browser generic
DEV-de12fddc3a73,SM-G550T1 Build/MMB29K | chrome 64.0 for android
DEV-de39f37ab497,BLL-L23 Build/HUAWEIBLL-L23 | chrome 63.0 for android
DEV-de512701bd0a,BLADE V8Q Build/N2G47H | chrome 58.0 for android
DEV-de6bab810dbf,Ilium X520 Build/NRD90M | chrome 62.0 for android
DEV-de9ecf8dbf38,Android 5.1 | other
DEV-deba3fdb5eb3,rv:57.0 | Mac OS X 10.12 | firefox 57.0 | 1440x900
DEV-dec6096bf406,Blade V6 Build/LRX22G | chrome 64.0 for android
DEV-deca18ead275,SM-A530F Build/NMF26X | chrome 65.0 for android
DEV-def1f1171d1b,SM-A520F Build/MMB29K | chrome 63.0 for android
DEV-df007e547c2d,G3223 Build/42.0.A.4.101 | chrome 63.0 for android
DEV-df36176fafc8,SGH-M919 Build/KTU84P | chrome 65.0 for android
DEV-df4c41c7148c,Z831 | Android 6.0.1 | chrome 59.0 for android | 855x480
DEV-df6c1673bf76,ALE-L23 Build/HuaweiALE-L23 | chrome 61.0 for android
DEV-df702cfc0225,Windows | Windows 10 | edge 16.0 | 1600x900
DEV-dfac6f22534e,SM-G920F Build/NRD90M | chrome 63.0 for android
DEV-dfd4a43bb584,Windows | Windows 7 | firefox 57.0 | 1920x1080
DEV-dfee7f2cdb36,CHC-U03 Build/HuaweiCHC-U03 | chrome 65.0 for android
DEV-dff9645d4003,HUAWEI | chrome 66.0 for android
DEV-dffe85bebe35,G3313 Build/43.0.A.7.25 | chrome 66.0 for android
DEV-e01f683e8d58,Redmi 4X Build/N2G47H | chrome 62.0 for android
DEV-e0515b7b9023,F3313 Build/37.0.A.2.248 | chrome 65.0 for android
DEV-e05b396db693,SAMSUNG SM-T710 Build/NRD90M | samsung browser generic
DEV-e062c512e7dd,8050G Build/LMY47I | chrome 55.0 for android
DEV-e0bfb5200603,GT-I9500 | chrome 63.0 for android
DEV-e0ca27a5727d,XT1254 Build/MCG24.251-5-5 | Android 6.0.1 | chrome generic for android | 2560x1440
DEV-e10afffdf97f,F3313 Build/37.0.A.2.248 | chrome 56.0 for android
DEV-e1392e9b78e5,LG-M700 Build/NMF26X | chrome generic for android
DEV-e144a20f56f0,SM-J200M Build/LMY47X | chrome 55.0 for android
DEV-e15e00e7572c,mobile safari uiwebview
DEV-e169da207124,Windows | firefox 60.0
DEV-e197c0f3e254,Ilium LT510 Build/MRA58K | chrome 50.0 for android
DEV-e1cbb47b4d79,M4 SS4458 Build/MMB29M | chrome 63.0 for android
DEV-e1ff6515f0a8,CRO-L03 Build/HUAWEICRO-L03 | chrome 52.0 for android
DEV-e206b00276c0,SM-G925I | chrome 51.0 for android
DEV-e23d03eacb64,Windows | Windows 10 | edge 16.0 | 2736x1824
DEV-e23d9d7637e7,GT-I9060L Build/JDQ39 | chrome 59.0 for android
DEV-e24c65c7f557,MacOS | Mac OS X 10_11_6 | safari 11.0 | 1280x800
DEV-e2624ff7867c,iOS Device | iOS 11.2.2 | mobile safari 11.0 | 2208x1242
DEV-e2966e56405c,rv:57.0 | firefox
DEV-e29739de1b65,Windows | Windows 7 | chrome 60.0 | 1440x900
DEV-e2a4d7b4d78b,iOS Device | iOS 11.2.0 | mobile safari 11.0 | 1334x750
DEV-e2d16867c19b,LG-H542 Build/MRA58K | other
DEV-e2de83f5faf4,LG-M700 Build/NMF26X | chrome 61.0 for android
DEV-e2e8874ebd2e,Lenovo K33b36 Build/MMB29M | chrome generic for android
DEV-e3529a2fa146,ALP-L09 Build/HUAWEIALP-L09 | samsung browser 6.2
DEV-e3722aa64950,BLL-L23 Build/HUAWEIBLL-L23 | chrome 65.0 for android
DEV-e3b2b437ee71,HUAWEI VNS-L53 Build/HUAWEIVNS-L53 | chrome 64.0 for android
DEV-e3b407051283,iOS Device | iOS 11.1.2 | mobile safari generic | 2436x1125
DEV-e3c5641d6381,SAMSUNG SM-G935F Build/NRD90M | samsung browser 6.2
DEV-e3d349570eea,Hisense L675 Build/MRA58K | chrome 60.0 for android
DEV-e403c09cbc22,SM-G935T Build/NRD90M | Android 7.0 | chrome 62.0 for android | 1920x1080
DEV-e40aa9a3eab4,Windows | Windows 7 | firefox 57.0 | 1600x900
DEV-e44f8c0e104f,iOS Device | iOS 11.0.1 | mobile safari 11.0 | 2208x1242
DEV-e4806704bc62,SAMSUNG SM-J120H Build/LMY47V | chrome generic
DEV-e4c3a955760b,es-mx | chrome generic
DEV-e4c72a2e86c1,E5506 | chrome generic for android
DEV-e4db0314398e,AOC_U706G | chrome 64.0 for android
DEV-e4f954619821,Hisense F102 Build/NRD90M | chrome 64.0 for android
DEV-e4fa46ec1ec1,iOS Device | iOS 11.0.3 | mobile safari generic | 2048x1536
DEV-e5205dc04e50,SAMSUNG SM-G935T Build/NRD90M | samsung browser 6.2
DEV-e5221a6fd91b,Windows | Windows 8 | chrome 62.0
DEV-e534344ab0ad,LG-K530 Build/NRD90U | chrome 53.0 for android
DEV-e53a9f3e54f7,SAMSUNG SM-G955F Build/NRD90M | samsung browser generic
DEV-e55aebdf5010,iOS Device | iOS 11.2.5 | mobile safari generic | 2436x1125
DEV-e591db8ab1c9,E6553 | chrome 63.0 for android
DEV-e595e3527d17,SM-G930F Build/NRD90M | chrome 65.0 for android
DEV-e59c8b24d60e,iOS Device | iOS 11.0.2 | mobile safari 11.0 | 1334x750
DEV-e5cbf996da72,Moto G Play Build/MPIS24.241-15.3-7 | android webview 4.0
DEV-e5cf67e68163,Windows | firefox
DEV-e5ee69ea1765,VTR-L09 Build/HUAWEIVTR-L09 | chrome 64.0 for android
DEV-e600bd2f9a59,Moto | chrome 65.0 for android
DEV-e63849f9f66a,VS5012 Build/NRD90M | chrome 64.0 for android
DEV-e64eac0ae0ff,LG-M400 Build/NRD90U | chrome 63.0 for android
DEV-e6618a964a1e,LG-M400 Build/NRD90U | chrome 60.0 for android
DEV-e669d5350190,iOS Device | iOS 11.0.3 | mobile safari 11.0 | 1334x750
DEV-e67c1e5c9690,iOS Device | iOS 11.1.2 | mobile safari 11.0 | 2436x1125
DEV-e6a65e0343ab,Windows | Windows 10 | chrome 62.0 | 1280x1024
DEV-e6e59d546b80,SAMSUNG-SM-G530AZ Build/LMY48B | chrome 65.0 for android
DEV-e6eb6d8d1852,Lenovo A2016b30 Build/MRA58K | chrome 50.0 for android
DEV-e6f330904733,Blade V580 Build/LMY47D | chrome 66.0 for android
DEV-e6f8cfe5aa61,Moto G (5) Build/NPP25.137-93 | chrome 66.0 for android
DEV-e7344f7d9478,Lenovo | chrome 63.0 for android
DEV-e78ea93d835f,HUAWEI G7-L03 Build/HuaweiG7-L03 | chrome 62.0 for android
DEV-e78f0c3e9100,iOS Device | iOS 11.2.5 | mobile safari generic | 2208x1242
DEV-e7a0568c40fb,SAMSUNG SM-J111M Build/LMY47V | chrome generic
DEV-e7e36c691053,5011A Build/NRD90M | chrome 56.0 for android
DEV-e803505f4271,iOS Device | iOS 11.1.2 | mobile safari generic | 1334x750
DEV-e809f1aeb86c,iOS Device | iOS 11.2.1 | mobile safari generic | 2208x1242
DEV-e8137861d97d,XT1635-02 Build/NPN26.118-22-2 | chrome 62.0 for android
DEV-e83e6b58d2b9,MacOS | Mac OS X 10_13_3 | chrome 64.0 | 2880x1800
DEV-e891cedcf5f2,SM-G928G Build/NRD90M | chrome 66.0 for android
DEV-e899596dbe24,rv:47.0 | Windows XP | firefox 47.0 | 1600x900
DEV-e89b3416e923,Moto G (4) Build/NPJS25.93-14-15 | chrome generic
DEV-e89ca309d661,Moto Z (2 | chrome 66.0 for android
DEV-e8a2409d429c,Tmovi Build/Vision | chrome 64.0 for android
DEV-e8ac6209ab99,iOS Device | iOS | mobile safari 10.0 | 1334x750
DEV-e8ceb9ac1e17,MacOS | Mac OS X 10_12_6 | safari generic | 2880x1800
DEV-e8cf1cf9ebbd,verykools5035 | chrome 63.0 for android
DEV-e8da541e0a24,BLU ENERGY X PLUS Build/LRX21M | chrome 65.0 for android
DEV-e92aafe27513,SM-N920V | chrome 65.0 for android
DEV-e92befc24c29,5011A Build/NRD90M | chrome 64.0 for android
DEV-e9873ec2129c,Windows | Windows 10 | chrome generic | 1366x768
DEV-e9a242e18142,LG-D680 Build/KOT49I | chrome 65.0 for android
DEV-e9c19e5e217b,F3113 Build/33.2.A.3.81 | chrome 63.0 for android
DEV-ea10e6e71441,Windows | Windows 7 | chrome 63.0 | 1280x1024
DEV-ea1b81b3a7da,SM-J700M Build/MMB29K | chrome 66.0 for android
DEV-ea3be6d8deb6,SM-G920T1 | chrome 56.0 for android
DEV-ea468730f69f,SM-J320FN Build/LMY47V | chrome 66.0 for android
DEV-ea820c9ba6bc,Ilium X510 Build/MRA58K | chrome 66.0 for android
DEV-eab6aa84aa90,chrome 59.0
DEV-eac6df8c80f4,TRT-L53 Build/HUAWEITRT-L53 | chrome 65.0 for android
DEV-eaca8ed982a5,Windows | Windows 10 | chrome generic | 1680x1050
DEV-ead571bf1bdc,SM-G355M Build/KOT49H | chrome 63.0 for android
DEV-eb1d16a050fa,Ilium X210 Build/LMY47I | chrome 49.0 for android
DEV-ebb58706364f,SM-G531H Build/LMY48B | chrome 63.0 for android
DEV-ebd388d6ce94,G3123 | chrome 66.0 for android
DEV-ec2787dcda73,SM-G920P Build/NRD90M | chrome 65.0 for android
DEV-ec66f9a4c01c,Studio | chrome 63.0 for android
DEV-ed2a47ffe8b3,rv:59.0 | firefox 59.0
DEV-edc3128f869f,5011A Build/NRD90M | chrome 66.0 for android
DEV-edefc81c1a4f,Windows | Windows 10 | chrome 63.0 | 3440x1440
DEV-ee583b655ace,Moto G (4) Build/NPJ25.93-14.7 | samsung browser generic
DEV-ee81922bf7a9,9203A Build/MRA58K | chrome 49.0 for android
DEV-ee9f979320be,SM-A510M Build/LMY47X | chrome 65.0 for android
DEV-eec6ad85b163,Windows | chrome 57.0
DEV-eee22e9c7d15,LG-K500 Build/MMB29M | chrome 62.0 for android
DEV-ef1474872537,SM-G532M Build/MMB29T | Samsung/SM-G532M
DEV-ef158374a72e,SM-G955F Build/R16NW | chrome 66.0 for android
DEV-ef1a190042f9,iOS Device | iOS 11.2.2 | mobile safari 11.0 | 1136x640
DEV-ef87426c9610,iOS Device | iOS 11.1.1 | mobile safari 11.0 | 2001x1125
DEV-ef8b5e7f0ba5,SAMSUNG SM-G955U Build/R16NW | samsung browser 7.0
DEV-ef9fa59b2533,SM-G950F Build/NRD90M | chrome 66.0 for android
DEV-efbdc4307db5,Redmi 4X Build/N2G47H | chrome 63.0 for android
DEV-efd122d86975,moto x4 Build/OPWS27.57-40-6 | chrome 65.0 for android
DEV-efdb309714bf,HUAWEI G7-L03 Build/HuaweiG7-L03 | chrome 65.0 for android
DEV-f00f632ef1fa,SAMSUNG SM-G532M Build/MMB29T | samsung browser 4.2
DEV-f0403df8650e,MotoG3-TE Build/MPDS24.65-33-1-3 | chrome 61.0 for android
DEV-f06e53038749,XT1635-01 Build/NDNS26.118-23-12-3 | Android 7.1.1 | chrome 63.0 for android | 1920x1080
DEV-f0c3b3cba090,SAMSUNG SM-G955U Build/NRD90M | Android 7.0 | samsung browser 6.2
DEV-f0cbfed5ec74,F8331 Build/41.2.A.7.76 | chrome 62.0 for android
DEV-f0e8c8823bcf,Windows | Windows 7 | chrome 62.0 | 1680x1050
DEV-f0f1324bcb3f,Windows | Windows 7 | chrome 63.0 | 1600x1200
DEV-f108a3cdbeb6,SM-A500M Build/KTU84P | chrome 62.0 for android
DEV-f13af5add1ed,MacOS | Mac OS X 10_12_6 | chrome 63.0 | 2560x1600
DEV-f148ea785486,SM-G800M Build/KOT49H | chrome 65.0 for android
DEV-f14fdf77a322,LG-D693n Build/LRX22G | chrome
DEV-f179b09e1c1b,SM-E500M Build/KTU84P | chrome 66.0 for android
DEV-f1a69400f499,MacOS | Mac OS X 10_13_1 | safari generic | 1440x900
DEV-f1f11ab81980,MacOS | Mac OS X 10_12_6 | safari generic | 1440x900
DEV-f21787b2084a,LG-K410 Build/LRX22G | chrome 61.0 for android
DEV-f2272b1a9588,HUAWEI VNS-L23 Build/HUAWEIVNS-L23 | chrome 64.0 for android
DEV-f22acfa88138,SM-G955U Build/NRD90M | Android 7.0 | chrome 63.0 for android | 2220x1080
DEV-f27107b26c7c,XT1053 Build/LPAS23.12-21.7-1 | chrome 66.0 for android
DEV-f271ce63b9d3,Windows | chrome 63.0
DEV-f27c88ef6c6e,XT1032 Build/LPBS23.13-56-2 | chrome 65.0 for android
DEV-f28e7bdccd32,V502015 | Cherry
DEV-f2caa93ee8e2,SAMSUNG SM-J500M Build/LMY48B | other
DEV-f3032f583d4c,Windows | Windows 10 | chrome 61.0 | 1920x1080
DEV-f310d363acd9,Android | chrome 66.0 | 1280x720
DEV-f3290f77c737,SM-J500M Build/MMB29M | chrome 63.0 for android
DEV-f3966d7867ee,LG-D331 | chrome 60.0 for android
DEV-f3a4c37364c5,MacOS | Mac OS X 10_13_1 | safari generic | 1280x800
DEV-f3a936241bdd,SAMSUNG SM-A320Y Build/NRD90M | samsung browser generic
DEV-f3afb0d84b94,SAMSUNG-SM-G935A | chrome 65.0 for android
DEV-f3bfa8bf7e5c,HUAWEI TAG-L13 Build/HUAWEITAG-L13 | chrome generic
DEV-f3ed26a61ac5,mobile safari 11.0
DEV-f458fa18f593,MacOS | Mac OS X 10_13_4 | safari 11.0 | 2880x1800
DEV-f46a63aa0e36,Blade V580 Build/LMY47D | chrome 58.0 for android
DEV-f4c1c846e12e,LG-K410 Build/LRX22G | chrome generic
DEV-f4c2f71cc837,rv:47.0 | firefox 47.0
DEV-f4e74b5d50ff,SM-N920C Build/NRD90M | chrome 63.0 for android
DEV-f4f5b0da9bf9,Windows | Windows 10 | chrome 63.0 | 1805x1015
DEV-f50bbf55e778,rv:58.0 | Mac OS X 10.10 | firefox 58.0 | 1280x800
DEV-f51a41015b05,HTC Desire 526G Build/KOT49H | chrome 63.0 for android
DEV-f57cc552e822,Android 4.4.2 | android
DEV-f5b45f2b2aeb,5010G Build/MRA58K | chrome 61.0 for android
DEV-f5b548132276,SM-G531H Build/LMY48B | chrome 46.0 for android
DEV-f5e2b51e7b3c,XT1635-02 Build/NPN26.118-22-2 | chrome 64.0 for android
DEV-f631b7828fd8,XT1063 Build/MPB24.65-34-3 | chrome 63.0 for android
DEV-f656a8f5240a,Windows | firefox 59.0
DEV-f679ad486564,XT1008 Build/LPBS23.13-56-2 | chrome 64.0 for android
DEV-f6b543cb6fd1,Windows | Windows 10 | chrome 63.0 | 1280x1024
DEV-f6cfabac6dbc,MacOS | Mac OS X 10_10_5 | chrome 63.0 | 1440x900
DEV-f6dc013f3464,MotoG3 Build/MPIS24.65-33.1-2-16 | chrome 63.0 for android
DEV-f70158d658df,LG-K530 Build/MMB29M | chrome 66.0 for android
DEV-f7167e858f02,SM-A530F Build/NMF26X | chrome 66.0 for android
DEV-f74a262dadac,SAMSUNG SM-G950U Build/NRD90M | Android 7.0 | samsung browser generic | 2220x1080
DEV-f74d51b76e46,SM-G930U Build/NRD90M | chrome 63.0 for android
DEV-f76662be7313,SAMSUNG SM-J701M Build/NRD90M | samsung browser 6.4
DEV-f79dfca4846c,Ilium L620 Build/NRD90M | chrome 64.0 for android
DEV-f7c32b451cf3,Android | chrome 63.0 | 1280x720
DEV-f7f4ce68665f,Windows | Windows 10 | chrome 62.0 | 1024x768
DEV-f80ba84ae489,Windows | Windows 10 | edge 15.0
DEV-f81eb34e1e4e,MacOS | Mac OS X 10_12_6 | chrome 63.0 | 2880x1800
DEV-f823c1d3d163,TRT-L53 Build/HUAWEITRT-L53 | chrome 62.0 for android
DEV-f8591344b201,Moto G (4) Build/NPJ25.93-14.7 | samsung browser 6.2
DEV-f8c287571fb7,M4 SS4453 Build/MMB29M | chrome 63.0 for android
DEV-f8ee3fe0817d,LG-X220 Build/LMY47I | chrome 66.0 for android
DEV-f91d0c4ff262,SM-G900H Build/MMB29K | chrome 65.0 for android
DEV-f92dacf92725,Windows | Windows 10 | edge 16.0 | 1920x1200
DEV-f93644634359,LG-H542 Build/MRA58K | chrome 50.0 for android
DEV-f941f33dd413,XT1064 Build/MPB24.65-34-3 | chrome 61.0 for android
DEV-f942c7dbab7f,SM-G550T1 Build/MMB29K | chrome 62.0 for android
DEV-f94d5f8ec107,SM-P580 Build/NRD90M | chrome 63.0 for android
DEV-f952a9038788,SM-A500M Build/LRX22G | chrome 62.0 for android
DEV-f954d1f6fd76,M4 | other
DEV-f969c1ed5cf3,rv:52.0 | Windows 10 | firefox | 1600x900
DEV-f970e2832ac1,F3113 Build/33.2.A.3.81 | chrome 51.0 for android
DEV-f9a647d719ba,LG-X180g Build/LMY47I | chrome 61.0 for android
DEV-f9dc6476907a,LG-H420 Build/LRX21Y | other
DEV-f9e08e514f44,Moto G (5) Build/NPPS25.137-15-11 | chrome 66.0 for android
DEV-f9f79bfb88f3,SM-G530H Build/LRX22G | chrome 61.0 for android
DEV-fa06e6c5ad88,SAMSUNG SM-G532M Build/MMB29T | samsung browser 6.4
DEV-fa2d12b10c8e,iOS Device | iOS 11.2.5 | mobile safari generic | 2048x1536
DEV-fa321fab17d8,SM-A520F Build/NRD90M | chrome 58.0 for android
DEV-fa64a0ba365e,SM-A310M Build/LMY47X | chrome generic
DEV-fa654874f49b,TA-1044 Build/OPR1.170623.026 | chrome 64.0 for android
DEV-faadb9f72f15,SM-G930T Build/NRD90M | chrome 63.0 for android
DEV-fb0549063e6d,Moto X Play Build/NPD26.48-24-1 | chrome 66.0 for android
DEV-fb8e9709cc80,HTC One_M8 Build/MRA58K | chrome 64.0 for android
DEV-fbc103fd9fb8,HUAWEI VNS-L23 Build/HUAWEIVNS-L23 | chrome 62.0 for android
DEV-fc21ea4404c6,MacOS | Mac OS X 10_11_6 | chrome 63.0 | 2560x1600
DEV-fc67202e0cd0,iOS Device | iOS 11.2.0 | mobile safari 11.0 | 2436x1125
DEV-fc7e669bc373,SM-G900P Build/MMB29M | Android 6.0.1 | chrome generic for android | 1920x1080
DEV-fca071aeee0f,SM-G928V Build/MMB29K | chrome 64.0 for android
DEV-fcb0d28576eb,SM-G610F | chrome 63.0 for android
DEV-fcc39a2c9486,SM-P355M | chrome 60.0 for android
DEV-fccfbfbbb0fc,SAMSUNG SM-A320Y Build/NRD90M | samsung browser 6.2
DEV-fcd6417301d6,SM-A300H Build/LRX22G | chrome 65.0 for android
DEV-fcddc8924c07,E6833 | chrome 62.0 for android
DEV-fd1726603f18,5010G Build/MRA58K | chrome 64.0 for android
DEV-fd67e7d62a9c,SAMSUNG SM-G925I Build/NRD90M | samsung browser 6.2
DEV-fd986e767bc6,Moto G (4) Build/NPJ25.93-14.5 | chrome generic
DEV-fda1b8b91dd4,Moto E (4) Plus Build/NMA26.42-11-3 | chrome generic
DEV-fe3825ca4280,Windows | Windows 10 | firefox generic | 1680x1050
DEV-fe5827fe27b1,G3123 Build/40.0.A.6.175 | chrome generic for android
DEV-fe774a0a3ab6,PRA-LX3 Build/HUAWEIPRA-LX3 | chrome 65.0 for android
DEV-fe9dc231170e,BLADE V8 SE Build/NRD90M | chrome 55.0 for android
DEV-ff0ae330cedd,Hisense F20 Build/MMB29M | chrome 63.0 for android
DEV-ff2e423f2623,M4 | chrome 63.0 for android
DEV-ff3511993dad,E5506 Build/29.2.A.0.166 | chrome 63.0 for android
DEV-ff3c2b7b81ae,D6603 Build/23.5.A.1.291 | chrome 66.0 for android
DEV-ff5a2c869490,5056A Build/MMB29M | chrome 52.0 for android
DEV-ff8dd18f3159,ALE-L23 Build/HuaweiALE-L23 | chrome 56.0 for android
DEV-ffd0860e8c9a,8050G Build/LMY47I | chrome 46.0 for android
