id,pattern,outcome,exposure_usd
CC-1865,card_not_present_fraud,confirmed_fraud,49.93
CC-1866,out_of_region_use,confirmed_fraud,199.94
CC-1867,account_takeover,confirmed_fraud,56.0
CC-1868,account_takeover,confirmed_fraud,59.04
CC-1869,card_not_present_fraud,confirmed_fraud,200.0
CC-1870,account_takeover,confirmed_fraud,29.03
CC-1871,card_not_present_new_device,confirmed_fraud,68.97
CC-1872,card_not_present_fraud,confirmed_fraud,7.83
CC-1873,card_not_present_new_device,confirmed_fraud,57.32
CC-1874,card_not_present_fraud,confirmed_fraud,199.96
CC-1875,account_takeover,confirmed_fraud,173.92
CC-1876,out_of_region_use,confirmed_fraud,767.1
CC-1877,account_takeover,confirmed_fraud,225.98
CC-1878,none,cleared,0.0
CC-1879,card_not_present_fraud,confirmed_fraud,44.34
CC-1880,card_not_present_new_device,confirmed_fraud,24.92
CC-1881,none,cleared,0.0
CC-1882,account_takeover,confirmed_fraud,108.43
CC-1883,card_not_present_new_device,confirmed_fraud,49.95
CC-1884,card_not_present_new_device,confirmed_fraud,1080.06
CC-1885,card_not_present_new_device,confirmed_fraud,49.94
CC-1886,card_not_present_new_device,confirmed_fraud,200.07
CC-1887,none,cleared,0.0
CC-1888,account_takeover,confirmed_fraud,58.94
CC-1889,card_not_present_fraud,confirmed_fraud,299.99
CC-1890,card_not_present_fraud,confirmed_fraud,175.08
CC-1891,card_not_present_new_device,confirmed_fraud,54.97
CC-1892,card_not_present_new_device,confirmed_fraud,49.98
CC-1893,account_takeover,confirmed_fraud,2804.82
CC-1894,out_of_region_use,confirmed_fraud,116.95
CC-1895,card_not_present_new_device,confirmed_fraud,66.62
CC-1896,card_not_present_fraud,confirmed_fraud,99.97
CC-1897,account_takeover,confirmed_fraud,87.87
CC-1898,card_not_present_new_device,confirmed_fraud,49.98
CC-1899,card_not_present_new_device,confirmed_fraud,99.94
CC-1900,card_not_present_new_device,confirmed_fraud,200.07
CC-1901,card_not_present_fraud,confirmed_fraud,375.01
CC-1902,account_takeover,confirmed_fraud,181.1
CC-1903,out_of_region_use,confirmed_fraud,54.02
CC-1904,out_of_region_use,confirmed_fraud,96.94
CC-1905,out_of_region_use,confirmed_fraud,223.0
CC-1906,account_takeover,confirmed_fraud,88.55
CC-1907,out_of_region_use,confirmed_fraud,1112.0
CC-1908,card_not_present_new_device,confirmed_fraud,75.05
CC-1909,card_not_present_new_device,confirmed_fraud,400.16
CC-1910,card_not_present_new_device,confirmed_fraud,50.75
CC-1911,account_takeover,confirmed_fraud,33.94
CC-1912,card_not_present_fraud,confirmed_fraud,1599.89
CC-1913,card_not_present_new_device,confirmed_fraud,93.71
CC-1914,card_not_present_new_device,confirmed_fraud,400.0
CC-1915,card_not_present_new_device,confirmed_fraud,63.99
CC-1916,card_not_present_fraud,confirmed_fraud,100.08
CC-1917,card_not_present_new_device,confirmed_fraud,100.04
CC-1918,card_not_present_fraud,confirmed_fraud,268.33
CC-1919,card_not_present_new_device,confirmed_fraud,100.08
CC-1920,card_not_present_fraud,confirmed_fraud,300.0
CC-1921,card_not_present_new_device,confirmed_fraud,9.99
CC-1922,account_takeover,confirmed_fraud,451.95
CC-1923,account_takeover,confirmed_fraud,83.87
CC-1924,card_not_present_new_device,confirmed_fraud,200.07
CC-1925,card_not_present_fraud,confirmed_fraud,120.3
CC-1926,card_not_present_fraud,confirmed_fraud,189.28
CC-1927,card_not_present_fraud,confirmed_fraud,40.71
CC-1928,card_not_present_new_device,confirmed_fraud,36.16
CC-1929,card_not_present_new_device,confirmed_fraud,166.98
CC-1930,account_takeover,confirmed_fraud,6539.73
CC-1931,card_not_present_fraud,confirmed_fraud,500.03
CC-1932,card_not_present_fraud,confirmed_fraud,27.17
CC-1933,account_takeover,confirmed_fraud,92.01
CC-1934,card_not_present_new_device,confirmed_fraud,200.0
CC-1935,account_takeover,confirmed_fraud,170.92
CC-1936,account_takeover,confirmed_fraud,77.95
CC-1937,out_of_region_use,confirmed_fraud,445.07
CC-1938,none,cleared,0.0
CC-1939,card_not_present_fraud,confirmed_fraud,599.88
CC-1940,card_not_present_fraud,confirmed_fraud,37.37
CC-1941,card_not_present_new_device,confirmed_fraud,162.59
CC-1942,card_not_present_fraud,confirmed_fraud,249.93
CC-1943,card_not_present_new_device,confirmed_fraud,200.01
CC-1944,none,cleared,0.0
CC-1945,card_not_present_new_device,confirmed_fraud,375.09
CC-1946,out_of_region_use,confirmed_fraud,215.07
CC-1947,account_takeover,confirmed_fraud,4225.14
CC-1948,card_not_present_new_device,confirmed_fraud,697.67
CC-1949,card_not_present_new_device,confirmed_fraud,1800.08
CC-1950,card_not_present_fraud,confirmed_fraud,66.77
CC-1951,card_not_present_new_device,confirmed_fraud,85.52
CC-1952,out_of_region_use,confirmed_fraud,561.12
CC-1953,out_of_region_use,confirmed_fraud,33.95
CC-1954,card_not_present_fraud,confirmed_fraud,40.38
CC-1955,card_not_present_fraud,confirmed_fraud,299.91
CC-1956,out_of_region_use,confirmed_fraud,248.4
CC-1957,out_of_region_use,confirmed_fraud,342.14
CC-1958,out_of_region_use,confirmed_fraud,306.42
CC-1959,account_takeover,confirmed_fraud,795.21
CC-1960,account_takeover,confirmed_fraud,461.87
CC-1961,card_not_present_fraud,confirmed_fraud,33.49
CC-1962,card_not_present_new_device,confirmed_fraud,113.9
CC-1963,card_not_present_new_device,confirmed_fraud,50.03
CC-1964,out_of_region_use,confirmed_fraud,4970.02
CC-1965,card_not_present_new_device,confirmed_fraud,25.36
CC-1966,none,cleared,0.0
CC-1967,card_not_present_new_device,confirmed_fraud,49.98
CC-1968,account_takeover,confirmed_fraud,849.07
CC-1969,card_not_present_new_device,confirmed_fraud,161.1
CC-1970,account_takeover,confirmed_fraud,280.06
CC-1971,account_takeover,confirmed_fraud,49.08
CC-1972,account_takeover,confirmed_fraud,112.99
CC-1973,card_not_present_new_device,confirmed_fraud,197.82
CC-1974,card_not_present_new_device,confirmed_fraud,223.91
CC-1975,account_takeover,confirmed_fraud,1549.1
CC-1976,card_not_present_fraud,confirmed_fraud,29.92
CC-1977,card_not_present_fraud,confirmed_fraud,66.63
CC-1978,card_not_present_fraud,confirmed_fraud,139.83
CC-1979,card_not_present_new_device,confirmed_fraud,225.07
CC-1980,card_not_present_fraud,confirmed_fraud,449.94
CC-1981,card_not_present_fraud,confirmed_fraud,40.78
CC-1982,none,cleared,0.0
CC-1983,card_not_present_fraud,confirmed_fraud,124.89
CC-1984,card_not_present_fraud,confirmed_fraud,54.72
CC-1985,card_not_present_fraud,confirmed_fraud,100.07
CC-1986,card_not_present_fraud,confirmed_fraud,299.95
CC-1987,card_not_present_fraud,confirmed_fraud,99.92
CC-1988,account_takeover,confirmed_fraud,667.74
CC-1989,account_takeover,confirmed_fraud,30.96
CC-1990,card_not_present_new_device,confirmed_fraud,475.03
CC-1991,card_not_present_new_device,confirmed_fraud,1350.26
CC-1992,out_of_region_use,confirmed_fraud,190.01
CC-1993,out_of_region_use,confirmed_fraud,498.93
CC-1994,out_of_region_use,confirmed_fraud,107.99
CC-1995,card_not_present_new_device,confirmed_fraud,300.03
CC-1996,card_not_present_fraud,confirmed_fraud,30.78
CC-1997,card_not_present_new_device,confirmed_fraud,576.81
CC-1998,card_not_present_new_device,confirmed_fraud,600.49
CC-1999,card_not_present_fraud,confirmed_fraud,99.99
CC-2000,account_takeover,confirmed_fraud,141.08
CC-2001,account_takeover,confirmed_fraud,440.15
CC-2002,card_not_present_new_device,confirmed_fraud,50.09
CC-2003,account_takeover,confirmed_fraud,98.04
CC-2004,card_not_present_fraud,confirmed_fraud,85.3
CC-2005,card_not_present_fraud,confirmed_fraud,100.06
CC-2006,account_takeover,confirmed_fraud,175.6
CC-2007,none,cleared,0.0
CC-2008,card_not_present_new_device,confirmed_fraud,74.97
CC-2009,out_of_region_use,confirmed_fraud,1344.98
CC-2010,out_of_region_use,confirmed_fraud,1225.01
CC-2011,out_of_region_use,confirmed_fraud,3059.89
CC-2012,account_takeover,confirmed_fraud,361.93
CC-2013,card_not_present_new_device,confirmed_fraud,64.76
CC-2014,account_takeover,confirmed_fraud,245.12
CC-2015,out_of_region_use,confirmed_fraud,78.01
CC-2016,card_not_present_fraud,confirmed_fraud,175.02
CC-2017,none,cleared,0.0
CC-2018,out_of_region_use,confirmed_fraud,219.97
CC-2019,card_not_present_new_device,confirmed_fraud,49.91
CC-2020,none,cleared,0.0
CC-2021,none,cleared,0.0
CC-2022,card_not_present_fraud,confirmed_fraud,60.32
CC-2023,account_takeover,confirmed_fraud,687.91
CC-2024,card_not_present_fraud,confirmed_fraud,134.14
CC-2025,card_not_present_fraud,confirmed_fraud,150.01
CC-2026,out_of_region_use,confirmed_fraud,30.0
CC-2027,card_not_present_fraud,confirmed_fraud,28.91
CC-2028,card_not_present_new_device,confirmed_fraud,99.96
CC-2029,card_not_present_fraud,confirmed_fraud,499.97
CC-2030,account_takeover,confirmed_fraud,34.04
CC-2031,card_not_present_fraud,confirmed_fraud,200.06
CC-2032,out_of_region_use,confirmed_fraud,33.99
CC-2033,card_not_present_fraud,confirmed_fraud,99.95
CC-2034,account_takeover,confirmed_fraud,553.99
CC-2035,out_of_region_use,confirmed_fraud,351.03
CC-2036,card_not_present_fraud,confirmed_fraud,150.07
CC-2037,none,cleared,0.0
CC-2038,card_not_present_new_device,confirmed_fraud,14.84
CC-2039,card_not_present_new_device,confirmed_fraud,224.91
CC-2040,out_of_region_use,confirmed_fraud,77.02
CC-2041,none,cleared,0.0
CC-2042,none,cleared,0.0
CC-2043,card_not_present_fraud,confirmed_fraud,299.95
CC-2044,card_not_present_new_device,confirmed_fraud,174.94
CC-2045,card_not_present_fraud,confirmed_fraud,91.51
CC-2046,card_not_present_fraud,confirmed_fraud,74.92
CC-2047,out_of_region_use,confirmed_fraud,1651.03
CC-2048,card_not_present_fraud,confirmed_fraud,19.91
CC-2049,card_not_present_fraud,confirmed_fraud,199.93
CC-2050,account_takeover,confirmed_fraud,1606.68
CC-2051,account_takeover,confirmed_fraud,226.12
CC-2052,none,cleared,0.0
CC-2053,card_not_present_new_device,confirmed_fraud,419.29
CC-2054,account_takeover,confirmed_fraud,309.95
CC-2055,account_takeover,confirmed_fraud,850.99
CC-2056,none,cleared,0.0
CC-2057,account_takeover,confirmed_fraud,14669.94
CC-2058,none,cleared,0.0
CC-2059,card_not_present_new_device,confirmed_fraud,116.95
CC-2060,card_not_present_new_device,confirmed_fraud,199.99
CC-2061,card_not_present_new_device,confirmed_fraud,75.03
CC-2062,card_not_present_fraud,confirmed_fraud,299.95
CC-2063,card_not_present_new_device,confirmed_fraud,174.96
CC-2064,card_not_present_new_device,confirmed_fraud,208.47
CC-2065,card_not_present_new_device,confirmed_fraud,74.95
CC-2066,card_not_present_fraud,confirmed_fraud,150.09
CC-2067,out_of_region_use,confirmed_fraud,28.95
CC-2068,card_not_present_fraud,confirmed_fraud,15.36
CC-2069,card_not_present_new_device,confirmed_fraud,518.5
CC-2070,card_not_present_fraud,confirmed_fraud,300.0
CC-2071,out_of_region_use,confirmed_fraud,311.94
CC-2072,card_not_present_fraud,confirmed_fraud,15.3
CC-2073,card_not_present_new_device,confirmed_fraud,74.95
CC-2074,account_takeover,confirmed_fraud,97.97
CC-2075,out_of_region_use,confirmed_fraud,219.92
CC-2076,account_takeover,confirmed_fraud,116.95
CC-2077,none,cleared,0.0
CC-2078,none,cleared,0.0
CC-2079,card_not_present_new_device,confirmed_fraud,399.97
CC-2080,card_not_present_fraud,confirmed_fraud,150.07
CC-2081,card_not_present_fraud,confirmed_fraud,21.37
CC-2082,card_not_present_new_device,confirmed_fraud,300.02
CC-2083,out_of_region_use,confirmed_fraud,1821.83
CC-2084,card_not_present_fraud,confirmed_fraud,125.0
CC-2085,card_not_present_new_device,confirmed_fraud,502.76
CC-2086,account_takeover,confirmed_fraud,1045.57
CC-2087,none,cleared,0.0
CC-2088,card_not_present_new_device,confirmed_fraud,25.02
CC-2089,none,cleared,0.0
CC-2090,out_of_region_use,confirmed_fraud,15.06
CC-2091,none,cleared,0.0
CC-2092,account_takeover,confirmed_fraud,49.02
CC-2093,card_not_present_fraud,confirmed_fraud,99.91
CC-2094,card_not_present_new_device,confirmed_fraud,149.95
CC-2095,none,cleared,0.0
CC-2096,none,cleared,0.0
CC-2097,account_takeover,confirmed_fraud,67.94
CC-2098,out_of_region_use,confirmed_fraud,188.02
CC-2099,out_of_region_use,confirmed_fraud,647.87
CC-2100,none,cleared,0.0
CC-2101,account_takeover,confirmed_fraud,185.99
CC-2102,card_not_present_new_device,confirmed_fraud,24.92
CC-2103,card_not_present_new_device,confirmed_fraud,59.82
CC-2104,account_takeover,confirmed_fraud,129.41
CC-2105,none,cleared,0.0
CC-2106,card_not_present_fraud,confirmed_fraud,45.47
CC-2107,out_of_region_use,confirmed_fraud,23.97
CC-2108,card_not_present_fraud,confirmed_fraud,300.03
CC-2109,card_not_present_fraud,confirmed_fraud,139.66
CC-2110,out_of_region_use,confirmed_fraud,166.91
CC-2111,card_not_present_fraud,confirmed_fraud,30.64
CC-2112,out_of_region_use,confirmed_fraud,108.01
CC-2113,card_not_present_new_device,confirmed_fraud,30.11
CC-2114,card_not_present_fraud,confirmed_fraud,224.96
CC-2115,account_takeover,confirmed_fraud,207.94
CC-2116,card_not_present_fraud,confirmed_fraud,24.86
CC-2117,card_not_present_new_device,confirmed_fraud,185.3
CC-2118,out_of_region_use,confirmed_fraud,166.94
CC-2119,card_not_present_new_device,confirmed_fraud,150.0
CC-2120,card_not_present_fraud,confirmed_fraud,300.03
CC-2121,card_not_present_fraud,confirmed_fraud,102.68
CC-2122,card_not_present_new_device,confirmed_fraud,50.02
CC-2123,card_not_present_new_device,confirmed_fraud,74.98
CC-2124,account_takeover,confirmed_fraud,1861.07
CC-2125,card_not_present_new_device,confirmed_fraud,407.26
CC-2126,account_takeover,confirmed_fraud,384.42
CC-2127,card_not_present_new_device,confirmed_fraud,225.03
CC-2128,account_takeover,confirmed_fraud,87.06
CC-2129,none,cleared,0.0
CC-2130,out_of_region_use,confirmed_fraud,210.04
CC-2131,account_takeover,confirmed_fraud,33.99
CC-2132,none,cleared,0.0
CC-2133,card_not_present_fraud,confirmed_fraud,599.99
CC-2134,card_not_present_fraud,confirmed_fraud,67.37
CC-2135,account_takeover,confirmed_fraud,58.98
CC-2136,none,cleared,0.0
CC-2137,card_not_present_fraud,confirmed_fraud,65.57
CC-2138,none,cleared,0.0
CC-2139,card_not_present_fraud,confirmed_fraud,32.9
CC-2140,account_takeover,confirmed_fraud,408.74
CC-2141,account_takeover,confirmed_fraud,2158.13
CC-2142,card_not_present_fraud,confirmed_fraud,150.03
CC-2143,card_not_present_new_device,confirmed_fraud,299.91
CC-2144,account_takeover,confirmed_fraud,57.98
CC-2145,account_takeover,confirmed_fraud,2939.31
CC-2146,card_not_present_new_device,confirmed_fraud,74.99
CC-2147,none,cleared,0.0
CC-2148,out_of_region_use,confirmed_fraud,58.96
CC-2149,card_not_present_fraud,confirmed_fraud,150.01
CC-2150,card_not_present_new_device,confirmed_fraud,283.28
CC-2151,account_takeover,confirmed_fraud,359.88
CC-2152,card_not_present_fraud,confirmed_fraud,99.98
CC-2153,card_not_present_fraud,confirmed_fraud,8.51
CC-2154,card_not_present_new_device,confirmed_fraud,356.45
CC-2155,card_not_present_new_device,confirmed_fraud,100.09
CC-2156,out_of_region_use,confirmed_fraud,24.05
CC-2157,card_not_present_fraud,confirmed_fraud,34.14
CC-2158,card_not_present_new_device,confirmed_fraud,950.17
CC-2159,card_not_present_new_device,confirmed_fraud,149.97
CC-2160,card_not_present_fraud,confirmed_fraud,149.99
CC-2161,card_not_present_fraud,confirmed_fraud,599.93
CC-2162,card_not_present_fraud,confirmed_fraud,75.07
CC-2163,account_takeover,confirmed_fraud,38.04
CC-2164,card_not_present_fraud,confirmed_fraud,100.07
CC-2165,card_not_present_new_device,confirmed_fraud,324.87
CC-2166,card_not_present_new_device,confirmed_fraud,1497.42
CC-2167,card_not_present_new_device,confirmed_fraud,183.21
CC-2168,card_not_present_new_device,confirmed_fraud,224.91
CC-2169,card_not_present_new_device,confirmed_fraud,199.94
CC-2170,card_not_present_new_device,confirmed_fraud,50.02
CC-2171,card_not_present_fraud,confirmed_fraud,250.0
CC-2172,card_not_present_new_device,confirmed_fraud,449.92
CC-2173,account_takeover,confirmed_fraud,203.87
CC-2174,card_not_present_fraud,confirmed_fraud,99.91
CC-2175,account_takeover,confirmed_fraud,118.24
CC-2176,card_not_present_new_device,confirmed_fraud,23.05
CC-2177,card_not_present_new_device,confirmed_fraud,300.05
CC-2178,out_of_region_use,confirmed_fraud,58.94
CC-2179,card_not_present_fraud,confirmed_fraud,15.31
CC-2180,account_takeover,confirmed_fraud,57.95
CC-2181,card_not_present_fraud,confirmed_fraud,25.04
CC-2182,card_not_present_fraud,confirmed_fraud,125.04
CC-2183,out_of_region_use,confirmed_fraud,284.99
CC-2184,card_not_present_fraud,confirmed_fraud,299.95
CC-2185,out_of_region_use,confirmed_fraud,2442.36
CC-2186,card_not_present_fraud,confirmed_fraud,75.09
CC-2187,account_takeover,confirmed_fraud,543.01
CC-2188,out_of_region_use,confirmed_fraud,39.02
CC-2189,out_of_region_use,confirmed_fraud,116.95
CC-2190,account_takeover,confirmed_fraud,96.94
CC-2191,card_not_present_fraud,confirmed_fraud,192.68
CC-2192,card_not_present_fraud,confirmed_fraud,6.19
CC-2193,out_of_region_use,confirmed_fraud,210.0
CC-2194,out_of_region_use,confirmed_fraud,346.92
CC-2195,card_not_present_new_device,confirmed_fraud,1200.08
CC-2196,card_not_present_fraud,confirmed_fraud,12.35
CC-2197,none,cleared,0.0
CC-2198,card_not_present_new_device,confirmed_fraud,105.64
CC-2199,out_of_region_use,confirmed_fraud,575.06
CC-2200,account_takeover,confirmed_fraud,226.07
CC-2201,out_of_region_use,confirmed_fraud,915.07
CC-2202,card_not_present_new_device,confirmed_fraud,151.57
CC-2203,card_not_present_fraud,confirmed_fraud,14.97
CC-2204,account_takeover,confirmed_fraud,560.04
CC-2205,account_takeover,confirmed_fraud,145.93
CC-2206,none,cleared,0.0
CC-2207,none,cleared,0.0
CC-2208,account_takeover,confirmed_fraud,1772.92
CC-2209,out_of_region_use,confirmed_fraud,48.95
CC-2210,account_takeover,confirmed_fraud,3425.96
CC-2211,out_of_region_use,confirmed_fraud,1636.94
CC-2212,card_not_present_fraud,confirmed_fraud,15.33
CC-2213,account_takeover,confirmed_fraud,320.82
CC-2214,card_not_present_fraud,confirmed_fraud,33.63
CC-2215,card_not_present_fraud,confirmed_fraud,15.02
CC-2216,out_of_region_use,confirmed_fraud,121.94
CC-2217,account_takeover,confirmed_fraud,1242.49
CC-2218,out_of_region_use,confirmed_fraud,59.06
CC-2219,card_not_present_new_device,confirmed_fraud,74.94
CC-2220,account_takeover,confirmed_fraud,619.99
CC-2221,none,cleared,0.0
CC-2222,card_not_present_fraud,confirmed_fraud,24.8
CC-2223,card_not_present_fraud,confirmed_fraud,6.33
CC-2224,out_of_region_use,confirmed_fraud,1709.98
CC-2225,card_not_present_fraud,confirmed_fraud,29.12
CC-2226,card_not_present_new_device,confirmed_fraud,74.97
CC-2227,card_not_present_fraud,confirmed_fraud,40.02
CC-2228,out_of_region_use,confirmed_fraud,30.9
CC-2229,card_not_present_fraud,confirmed_fraud,415.48
CC-2230,card_not_present_fraud,confirmed_fraud,50.09
CC-2231,card_not_present_fraud,confirmed_fraud,97.05
CC-2232,account_takeover,confirmed_fraud,624.8
CC-2233,account_takeover,confirmed_fraud,465.2
CC-2234,card_not_present_new_device,confirmed_fraud,87.41
CC-2235,out_of_region_use,confirmed_fraud,49.06
CC-2236,card_not_present_fraud,confirmed_fraud,250.09
CC-2237,none,cleared,0.0
CC-2238,none,cleared,0.0
CC-2239,card_not_present_fraud,confirmed_fraud,300.02
CC-2240,account_takeover,confirmed_fraud,609.99
CC-2241,card_not_present_fraud,confirmed_fraud,77.66
CC-2242,card_not_present_new_device,confirmed_fraud,39.9
CC-2243,card_not_present_new_device,confirmed_fraud,75.03
CC-2244,card_not_present_new_device,confirmed_fraud,110.46
