id,amount,ts,product_cd,channel,risk_score,card1,card5,addr1,addr2,p_emaildomain,r_emaildomain
3166673,14.15,2016-08-12 00:58:26,C,online,0.72,21363.0,138.0,,,gmail.com,gmail.com
3166694,86.94,2016-08-12 01:04:01,W,in_person,0.17,19248.0,226.0,325.0,87.0,yahoo.com,
3166751,48.96,2016-08-12 01:28:09,W,in_person,0.13,19248.0,226.0,126.0,87.0,,
3166795,22.24,2016-08-12 01:43:41,C,online,0.61,21363.0,138.0,,,gmail.com,gmail.com
3166798,15.01,2016-08-12 01:45:39,W,in_person,0.25,12947.0,166.0,325.0,87.0,,
3166815,34.07,2016-08-12 01:49:59,W,in_person,0.11,19248.0,226.0,325.0,87.0,yahoo.com,
3166833,21.3,2016-08-12 01:57:22,C,online,0.24,21363.0,138.0,,,gmail.com,gmail.com
3166840,28.43,2016-08-12 01:59:49,C,online,0.24,21363.0,138.0,,,hotmail.com,hotmail.com
3166849,11.46,2016-08-12 02:05:47,C,online,0.11,21363.0,138.0,,,gmail.com,gmail.com
3166859,25.33,2016-08-12 02:11:44,C,online,0.39,21363.0,138.0,,,anonymous.com,anonymous.com
3166879,48.87,2016-08-12 02:18:21,W,in_person,0.02,15868.0,226.0,264.0,87.0,gmail.com,
3166912,225.96,2016-08-12 02:30:08,W,in_person,0.08,12947.0,166.0,476.0,87.0,gmail.com,
3166940,42.77,2016-08-12 02:43:43,C,online,0.25,21363.0,138.0,,,anonymous.com,anonymous.com
3166972,68.93,2016-08-12 03:02:13,W,in_person,0.14,15868.0,226.0,264.0,87.0,,
3166984,15.01,2016-08-12 03:12:09,H,online,0.19,19248.0,226.0,325.0,87.0,icloud.com,gmail.com
3166985,27.35,2016-08-12 03:12:16,C,online,0.37,21363.0,138.0,,,outlook.com,outlook.com
3166997,18.86,2016-08-12 03:17:01,C,online,0.15,21363.0,138.0,,,gmail.com,gmail.com
3166999,50.03,2016-08-12 03:17:24,S,online,0.15,13026.0,226.0,330.0,87.0,,gmail.com
3167010,206.01,2016-08-12 03:22:18,W,in_person,0.34,19248.0,226.0,126.0,87.0,gmail.com,
3167018,25.72,2016-08-12 03:29:07,C,online,0.13,21363.0,138.0,,,outlook.com,outlook.com
3167025,48.92,2016-08-12 03:34:12,W,in_person,0.06,19248.0,226.0,126.0,87.0,gmail.com,
3167028,139.84,2016-08-12 03:35:24,C,online,0.29,21363.0,138.0,,,gmail.com,gmail.com
3167074,39.87,2016-08-12 04:07:33,C,online,0.67,21363.0,138.0,,,hotmail.com,hotmail.com
3167097,14.84,2016-08-12 04:21:46,C,online,0.3,21363.0,138.0,,,gmail.com,gmail.com
3167102,100.0,2016-08-12 04:29:02,H,online,0.13,19248.0,226.0,325.0,87.0,gmail.com,gmail.com
3167103,20.43,2016-08-12 04:29:59,C,online,0.16,21363.0,138.0,,,gmail.com,gmail.com
3167104,37.4,2016-08-12 04:30:15,C,online,0.59,21363.0,138.0,,,hotmail.com,hotmail.com
3167140,23.43,2016-08-12 05:15:44,C,online,0.14,21363.0,138.0,,,gmail.com,gmail.com
3167153,11.78,2016-08-12 05:32:10,C,online,0.01,21363.0,138.0,,,gmail.com,gmail.com
3167162,95.23,2016-08-12 05:43:44,C,online,0.21,21363.0,138.0,,,gmail.com,gmail.com
3167166,95.4,2016-08-12 05:45:56,C,online,0.04,21363.0,138.0,,,yahoo.fr,yahoo.fr
3167168,95.29,2016-08-12 05:49:24,C,online,0.06,21363.0,138.0,,,gmail.com,gmail.com
3167174,33.3,2016-08-12 05:55:47,C,online,0.3,21363.0,138.0,,,anonymous.com,anonymous.com
3167180,33.19,2016-08-12 06:03:26,C,online,0.01,21363.0,138.0,,,anonymous.com,anonymous.com
3167224,116.98,2016-08-12 07:34:19,W,in_person,0.06,19739.0,137.0,122.0,87.0,gmail.com,
3167228,48.95,2016-08-12 08:16:03,W,in_person,0.07,19248.0,226.0,325.0,87.0,,
3167246,245.06,2016-08-12 10:04:24,W,in_person,0.38,19248.0,226.0,126.0,87.0,,
3167258,254.94,2016-08-12 10:41:27,W,in_person,0.08,19248.0,226.0,325.0,87.0,aol.com,
3167288,234.02,2016-08-12 12:19:21,W,in_person,0.03,15868.0,226.0,264.0,87.0,sbcglobal.net,
3167307,161.09,2016-08-12 12:42:27,W,in_person,0.15,19248.0,226.0,126.0,87.0,,
3167355,28.95,2016-08-12 13:27:22,W,in_person,0.04,19248.0,226.0,325.0,87.0,,
3167363,39.9,2016-08-12 13:34:07,W,in_person,0.22,12947.0,166.0,204.0,87.0,gmail.com,
3167415,25.92,2016-08-12 14:02:22,W,in_person,0.21,19739.0,137.0,204.0,87.0,yahoo.com,
3167448,226.07,2016-08-12 14:18:26,W,in_person,0.15,15868.0,226.0,264.0,87.0,sbcglobal.net,
3167473,12.5,2016-08-12 14:33:19,W,in_person,0.04,12947.0,166.0,204.0,87.0,gmail.com,
3167496,57.95,2016-08-12 14:44:40,W,in_person,0.02,15868.0,226.0,264.0,87.0,icloud.com,
3167512,33.94,2016-08-12 14:53:17,W,in_person,0.16,19248.0,226.0,126.0,87.0,,
3167541,390.07,2016-08-12 15:05:00,W,in_person,0.12,19248.0,226.0,325.0,87.0,gmail.com,
3167596,88.99,2016-08-12 15:28:02,W,in_person,0.04,19248.0,226.0,325.0,87.0,anonymous.com,
3167600,36.99,2016-08-12 15:30:03,W,in_person,0.04,15868.0,226.0,264.0,87.0,yahoo.com,
3167608,15.63,2016-08-12 15:33:01,C,online,0.16,21363.0,138.0,,,hotmail.com,hotmail.com
3167624,43.62,2016-08-12 15:37:34,C,online,0.11,21363.0,138.0,,,gmail.com,gmail.com
3167642,77.86,2016-08-12 15:47:23,W,in_person,0.02,19739.0,137.0,184.0,87.0,,
3167671,30.96,2016-08-12 16:00:34,W,in_person,0.01,12947.0,166.0,184.0,87.0,gmail.com,
3167673,50.36,2016-08-12 16:02:40,C,online,0.04,10114.0,102.0,,,gmail.com,gmail.com
3167716,9.87,2016-08-12 16:16:44,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3167726,270.05,2016-08-12 16:20:38,W,in_person,0.13,19248.0,226.0,325.0,87.0,,
3167752,269.91,2016-08-12 16:31:30,W,in_person,0.09,19248.0,226.0,325.0,87.0,,
3167814,116.91,2016-08-12 16:51:41,W,in_person,0.09,15868.0,226.0,264.0,87.0,att.net,
3167829,28.15,2016-08-12 16:55:02,C,online,0.23,21363.0,138.0,,,hotmail.com,hotmail.com
3167878,141.98,2016-08-12 17:08:46,W,in_person,0.05,15868.0,226.0,264.0,87.0,gmail.com,
3167892,28.28,2016-08-12 17:12:10,C,online,0.11,21363.0,138.0,,,hotmail.com,hotmail.com
3167902,872.0,2016-08-12 17:14:10,W,in_person,0.26,19248.0,226.0,325.0,87.0,gmail.com,
3167907,30.99,2016-08-12 17:16:14,W,in_person,0.13,19248.0,226.0,325.0,87.0,,
3167948,872.01,2016-08-12 17:29:27,W,in_person,0.06,19248.0,226.0,325.0,87.0,gmail.com,
3168007,26.0,2016-08-12 17:49:14,W,in_person,0.04,15868.0,226.0,264.0,87.0,,
3168011,170.92,2016-08-12 17:51:12,W,in_person,0.17,19248.0,226.0,325.0,87.0,gmail.com,
3168019,26.84,2016-08-12 17:53:54,C,online,0.1,21363.0,138.0,,,yahoo.com,yahoo.com
3168021,240.04,2016-08-12 17:54:20,W,in_person,0.01,19248.0,226.0,126.0,87.0,,
3168039,93.05,2016-08-12 17:58:30,W,in_person,0.05,19248.0,226.0,325.0,87.0,gmail.com,
3168055,170.96,2016-08-12 18:01:12,W,in_person,0.04,15868.0,226.0,264.0,87.0,gmail.com,
3168071,541.95,2016-08-12 18:06:35,W,in_person,0.11,19248.0,226.0,325.0,87.0,aol.com,
3168130,11.84,2016-08-12 18:27:16,C,online,0.1,21363.0,138.0,,,hotmail.com,hotmail.com
3168194,613.0,2016-08-12 18:45:27,W,in_person,0.01,19248.0,226.0,325.0,87.0,,
3168227,49.07,2016-08-12 18:56:21,W,in_person,0.07,21139.0,166.0,264.0,87.0,gmail.com,
3168228,47.05,2016-08-12 18:56:37,W,in_person,0.05,12947.0,166.0,494.0,87.0,gmail.com,
3168231,117.09,2016-08-12 18:56:45,W,in_person,0.26,15868.0,226.0,264.0,87.0,gmail.com,
3168238,107.02,2016-08-12 19:00:00,W,in_person,0.17,19248.0,226.0,204.0,87.0,gmail.com,
3168256,116.92,2016-08-12 19:05:51,W,in_person,0.24,19739.0,137.0,299.0,87.0,,
3168271,130.49,2016-08-12 19:10:23,W,in_person,0.2,19739.0,137.0,315.0,87.0,yahoo.com,
3168277,36.54,2016-08-12 19:11:40,W,in_person,0.06,19248.0,226.0,325.0,87.0,yahoo.com,
3168302,48.95,2016-08-12 19:18:17,W,in_person,0.03,12947.0,166.0,494.0,87.0,gmail.com,
3168374,19.92,2016-08-12 19:37:36,C,online,0.16,21363.0,138.0,,,gmail.com,gmail.com
3168426,170.27,2016-08-12 19:50:09,C,online,0.16,10114.0,102.0,,,outlook.com,outlook.com
3168488,39.0,2016-08-12 20:11:00,W,in_person,0.34,19248.0,226.0,325.0,87.0,optonline.net,
3168491,159.95,2016-08-12 20:11:30,W,in_person,0.03,19248.0,226.0,325.0,87.0,,
3168497,58.95,2016-08-12 20:14:13,W,in_person,0.13,19248.0,226.0,325.0,87.0,aol.com,
3168501,34.05,2016-08-12 20:15:34,W,in_person,0.25,19248.0,226.0,325.0,87.0,,
3168502,107.91,2016-08-12 20:15:53,W,in_person,0.06,15868.0,226.0,264.0,87.0,gmail.com,
3168510,23.56,2016-08-12 20:18:43,C,online,0.06,21363.0,138.0,,,anonymous.com,anonymous.com
3168529,30.78,2016-08-12 20:24:15,C,online,0.19,21363.0,138.0,,,hotmail.com,hotmail.com
3168598,83.9,2016-08-12 20:49:50,W,in_person,0.06,13729.0,166.0,205.0,87.0,gmail.com,
3168641,50.98,2016-08-12 21:01:18,C,online,0.11,10114.0,102.0,,,anonymous.com,anonymous.com
3168647,29.06,2016-08-12 21:02:57,W,in_person,0.1,19248.0,226.0,272.0,87.0,yahoo.com,
3168719,378.45,2016-08-12 21:20:09,W,in_person,0.08,21139.0,166.0,264.0,87.0,yahoo.com,
3168728,15.45,2016-08-12 21:22:01,C,online,0.02,21363.0,138.0,,,gmail.com,gmail.com
3168799,97.02,2016-08-12 21:40:37,W,in_person,0.2,19248.0,226.0,325.0,87.0,,
3168800,48.98,2016-08-12 21:41:09,W,in_person,0.15,21139.0,166.0,299.0,87.0,yahoo.com,
3168845,58.91,2016-08-12 21:54:48,W,in_person,0.38,22756.0,117.0,264.0,87.0,gmail.com,
3168931,68.4,2016-08-12 22:20:36,C,online,0.14,21363.0,138.0,,,hotmail.com,hotmail.com
3168936,47.86,2016-08-12 22:21:57,W,in_person,0.09,19739.0,137.0,177.0,87.0,gmail.com,
3168962,270.05,2016-08-12 22:28:40,W,in_person,0.02,19248.0,226.0,325.0,87.0,,
3168973,37.51,2016-08-12 22:31:55,C,online,0.08,21363.0,138.0,,,gmail.com,gmail.com
3169000,54.01,2016-08-12 22:38:58,W,in_person,0.04,15868.0,226.0,264.0,87.0,gmail.com,
3169004,32.35,2016-08-12 22:39:39,C,online,0.05,10114.0,102.0,,,yahoo.com.mx,yahoo.com.mx
3169008,966.99,2016-08-12 22:40:07,W,in_person,0.04,15868.0,226.0,264.0,87.0,yahoo.com,
3169033,15.83,2016-08-12 22:46:24,C,online,0.1,21363.0,138.0,,,gmail.com,gmail.com
3169044,29.05,2016-08-12 22:50:05,W,in_person,0.01,19248.0,226.0,272.0,87.0,yahoo.com,
3169089,14.74,2016-08-12 23:05:58,C,online,0.49,21363.0,138.0,,,gmail.com,gmail.com
3169095,170.91,2016-08-12 23:06:52,W,in_person,0.03,22756.0,117.0,264.0,87.0,yahoo.com,
3169102,14.66,2016-08-12 23:08:55,C,online,0.78,21363.0,138.0,,,gmail.com,gmail.com
3169155,14.71,2016-08-12 23:26:35,C,online,0.43,21363.0,138.0,,,gmail.com,gmail.com
3169159,14.7,2016-08-12 23:28:49,C,online,0.39,21363.0,138.0,,,gmail.com,gmail.com
3169182,46.48,2016-08-12 23:33:14,C,online,0.01,21363.0,138.0,,,anonymous.com,anonymous.com
3169222,108.41,2016-08-12 23:44:55,W,in_person,0.04,19248.0,226.0,325.0,87.0,hotmail.com,
3169292,38.96,2016-08-13 00:03:43,W,in_person,0.01,19248.0,226.0,325.0,87.0,yahoo.com,
3169318,25.88,2016-08-13 00:10:01,W,in_person,0.09,22756.0,117.0,310.0,87.0,outlook.com,
3169322,33.96,2016-08-13 00:11:41,W,in_person,0.22,15868.0,226.0,205.0,87.0,yahoo.com,
3169330,63.04,2016-08-13 00:14:51,C,online,0.07,21363.0,138.0,,,hotmail.com,hotmail.com
3169359,12.99,2016-08-13 00:22:12,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3169388,370.14,2016-08-13 00:30:38,W,in_person,0.13,15868.0,226.0,264.0,87.0,yahoo.com,
3169389,54.51,2016-08-13 00:30:44,C,online,0.18,21363.0,138.0,,,hotmail.com,hotmail.com
3169391,91.69,2016-08-13 00:30:51,C,online,0.69,21363.0,138.0,,,hotmail.com,hotmail.com
3169415,46.48,2016-08-13 00:36:00,W,in_person,0.15,19248.0,226.0,325.0,87.0,gmail.com,
3169424,149.94,2016-08-13 00:38:41,W,in_person,0.05,19739.0,137.0,330.0,87.0,yahoo.com,
3169434,48.05,2016-08-13 00:42:07,C,online,0.26,21363.0,138.0,,,gmail.com,gmail.com
3169487,58.92,2016-08-13 01:00:37,W,in_person,0.19,19739.0,137.0,469.0,87.0,gmail.com,
3169493,68.02,2016-08-13 01:01:54,W,in_person,0.05,19248.0,226.0,325.0,87.0,hotmail.com,
3169495,23.51,2016-08-13 01:02:57,C,online,0.3,21363.0,138.0,,,hotmail.com,hotmail.com
3169510,105.06,2016-08-13 01:07:42,W,in_person,0.23,19248.0,226.0,325.0,87.0,aol.com,
3169541,27.66,2016-08-13 01:17:46,C,online,0.31,10114.0,102.0,,,outlook.com,outlook.com
3169544,27.67,2016-08-13 01:18:12,C,online,0.53,10114.0,102.0,,,outlook.com,outlook.com
3169583,27.56,2016-08-13 01:30:46,C,online,0.43,10114.0,102.0,,,outlook.com,outlook.com
3169591,45.43,2016-08-13 01:34:33,C,online,0.25,21363.0,138.0,,,gmail.com,gmail.com
3169600,20.9,2016-08-13 01:39:33,W,in_person,0.1,19248.0,226.0,325.0,87.0,yahoo.com,
3169606,292.48,2016-08-13 01:41:21,W,in_person,0.03,22756.0,117.0,264.0,87.0,gmail.com,
3169664,14.86,2016-08-13 02:02:31,C,online,0.2,21363.0,138.0,,,gmail.com,gmail.com
3169720,68.93,2016-08-13 02:32:52,W,in_person,0.31,15868.0,226.0,264.0,87.0,gmail.com,
3169778,1680.54,2016-08-13 03:05:33,W,in_person,0.68,15868.0,226.0,264.0,87.0,gmail.com,
3169801,22.71,2016-08-13 03:14:52,C,online,0.01,21363.0,138.0,,,hotmail.com,hotmail.com
3169829,12.66,2016-08-13 03:36:16,C,online,0.27,21363.0,138.0,,,gmail.com,gmail.com
3169835,27.36,2016-08-13 03:40:53,C,online,0.07,21363.0,138.0,,,gmail.com,gmail.com
3169876,57.93,2016-08-13 04:09:37,W,in_person,0.01,19739.0,137.0,177.0,87.0,gmail.com,
3169902,6.47,2016-08-13 04:34:40,C,online,0.03,21363.0,138.0,,,hotmail.com,hotmail.com
3169905,108.01,2016-08-13 04:38:10,W,in_person,0.01,15868.0,226.0,264.0,87.0,gmail.com,
3169914,117.09,2016-08-13 04:47:17,W,in_person,0.15,19739.0,137.0,272.0,87.0,gmail.com,
3169945,15.18,2016-08-13 05:16:04,C,online,0.23,21363.0,138.0,,,gmail.com,gmail.com
3169954,19.43,2016-08-13 05:30:06,C,online,0.13,10114.0,102.0,,,gmail.com,gmail.com
3169971,23.96,2016-08-13 05:49:55,C,online,0.3,21363.0,138.0,,,hotmail.com,hotmail.com
3169988,29.7,2016-08-13 06:30:25,C,online,0.04,21363.0,138.0,,,live.com.mx,live.com.mx
3170010,157.9,2016-08-13 07:39:38,W,in_person,0.1,19248.0,226.0,325.0,87.0,,
3170016,23.38,2016-08-13 08:30:28,C,online,0.11,21363.0,138.0,,,gmail.com,gmail.com
3170018,23.28,2016-08-13 08:48:42,C,online,0.06,21363.0,138.0,,,gmail.com,gmail.com
3170020,23.27,2016-08-13 08:56:03,C,online,0.05,21363.0,138.0,,,hotmail.com,hotmail.com
3170044,73.04,2016-08-13 11:07:39,W,in_person,0.2,19248.0,226.0,325.0,87.0,yahoo.com,
3170077,311.97,2016-08-13 12:17:38,W,in_person,0.17,19248.0,226.0,325.0,87.0,yahoo.com,
3170105,119.92,2016-08-13 13:05:52,W,in_person,0.05,19248.0,226.0,325.0,87.0,,
3170115,181.96,2016-08-13 13:19:16,W,in_person,0.05,19248.0,226.0,325.0,87.0,yahoo.com,
3170129,38.31,2016-08-13 13:31:11,C,online,0.01,21363.0,138.0,,,hotmail.com,hotmail.com
3170146,87.0,2016-08-13 13:41:01,W,in_person,0.16,19248.0,226.0,325.0,87.0,aol.com,
3170148,335.09,2016-08-13 13:41:56,W,in_person,0.13,19248.0,226.0,325.0,87.0,yahoo.com,
3170150,12.8,2016-08-13 13:42:30,C,online,0.05,21363.0,138.0,,,gmail.com,gmail.com
3170171,38.26,2016-08-13 13:57:40,C,online,0.13,21363.0,138.0,,,hotmail.com,hotmail.com
3170180,39.94,2016-08-13 14:00:53,S,online,0.93,11539.0,226.0,264.0,87.0,,netzero.com
3170182,151.0,2016-08-13 14:01:12,W,in_person,0.2,19248.0,226.0,325.0,87.0,gmail.com,
3170188,226.01,2016-08-13 14:04:47,W,in_person,0.01,19248.0,226.0,272.0,87.0,aol.com,
3170189,12.68,2016-08-13 14:04:51,C,online,0.17,21363.0,138.0,,,gmail.com,gmail.com
3170213,49.95,2016-08-13 14:16:00,H,online,0.15,19248.0,226.0,325.0,87.0,yahoo.com,
3170224,310.02,2016-08-13 14:21:14,W,in_person,0.29,19248.0,226.0,126.0,87.0,,
3170236,834.05,2016-08-13 14:26:26,W,in_person,0.14,19248.0,226.0,325.0,87.0,gmail.com,
3170262,59.0,2016-08-13 14:38:08,W,in_person,0.08,19248.0,226.0,325.0,87.0,,
3170279,104.01,2016-08-13 14:44:16,W,in_person,0.08,19248.0,226.0,325.0,87.0,aol.com,
3170318,8.13,2016-08-13 15:00:27,C,online,0.03,21363.0,138.0,,,hotmail.com,hotmail.com
3170350,117.09,2016-08-13 15:13:21,W,in_person,0.11,19248.0,226.0,325.0,87.0,gmail.com,
3170358,114.99,2016-08-13 15:15:58,W,in_person,0.2,19248.0,226.0,325.0,87.0,gmail.com,
3170469,92.09,2016-08-13 15:57:05,W,in_person,0.08,19248.0,226.0,325.0,87.0,,
3170496,59.06,2016-08-13 16:07:12,W,in_person,0.48,15868.0,226.0,264.0,87.0,gmail.com,
3170516,42.87,2016-08-13 16:13:08,W,in_person,0.05,15868.0,226.0,264.0,87.0,yahoo.com,
3170520,225.92,2016-08-13 16:14:23,W,in_person,0.21,19248.0,226.0,325.0,87.0,aol.com,
3170575,148.93,2016-08-13 16:31:56,W,in_person,0.31,19248.0,226.0,325.0,87.0,,
3170629,104.97,2016-08-13 16:48:20,W,in_person,0.37,19248.0,226.0,325.0,87.0,,
3170630,87.88,2016-08-13 16:48:22,W,in_person,0.04,15868.0,226.0,264.0,87.0,gmail.com,
3170635,30.09,2016-08-13 16:50:07,W,in_person,0.04,19248.0,226.0,325.0,87.0,yahoo.com,
3170654,92.04,2016-08-13 16:57:28,W,in_person,0.25,19248.0,226.0,325.0,87.0,gmail.com,
3170658,35.91,2016-08-13 16:59:09,W,in_person,0.11,15868.0,226.0,264.0,87.0,,
3170677,33.3,2016-08-13 17:06:53,C,online,0.18,21429.0,138.0,,,gmail.com,gmail.com
3170687,48.02,2016-08-13 17:09:47,W,in_person,0.29,22756.0,117.0,264.0,87.0,yahoo.com,
3170721,49.0,2016-08-13 17:19:17,W,in_person,0.01,19739.0,137.0,299.0,87.0,gmail.com,
3170733,28.98,2016-08-13 17:23:16,W,in_person,0.09,15868.0,226.0,264.0,87.0,yahoo.com,
3170768,226.02,2016-08-13 17:35:21,W,in_person,0.02,19248.0,226.0,330.0,87.0,,
3170774,39.0,2016-08-13 17:36:30,W,in_person,0.17,13250.0,117.0,191.0,87.0,gmail.com,
3170792,21.48,2016-08-13 17:41:46,C,online,0.08,21429.0,138.0,,,hotmail.com,hotmail.com
3170860,59.01,2016-08-13 17:57:26,W,in_person,0.2,19248.0,226.0,269.0,87.0,,
3170869,872.03,2016-08-13 17:59:34,W,in_person,0.04,19248.0,226.0,325.0,87.0,gmail.com,
3170878,34.47,2016-08-13 18:02:29,W,in_person,0.11,19248.0,226.0,325.0,87.0,yahoo.com,
3170896,54.43,2016-08-13 18:06:56,W,in_person,0.09,15868.0,226.0,264.0,87.0,gmail.com,
3170899,92.09,2016-08-13 18:07:35,W,in_person,0.08,19248.0,226.0,325.0,87.0,gmail.com,
3170967,44.59,2016-08-13 18:28:39,W,in_person,0.05,19248.0,226.0,325.0,87.0,yahoo.com,
3170997,310.03,2016-08-13 18:38:06,W,in_person,0.06,19248.0,226.0,325.0,87.0,gmail.com,
3170999,37.82,2016-08-13 18:38:54,C,online,0.12,21363.0,138.0,,,live.com.mx,live.com.mx
3171000,150.0,2016-08-13 18:38:57,H,online,0.94,11539.0,226.0,512.0,87.0,aol.com,
3171016,92.0,2016-08-13 18:43:14,W,in_person,0.31,19248.0,226.0,325.0,87.0,gmail.com,
3171101,24.69,2016-08-13 19:07:07,C,online,0.14,21363.0,138.0,,,gmail.com,gmail.com
3171110,54.48,2016-08-13 19:09:19,W,in_person,0.13,19739.0,137.0,204.0,87.0,gmail.com,
3171127,24.85,2016-08-13 19:14:47,C,online,0.08,21363.0,138.0,,,gmail.com,gmail.com
3171134,24.84,2016-08-13 19:16:23,C,online,0.07,21363.0,138.0,,,gmail.com,gmail.com
3171239,24.87,2016-08-13 19:41:37,C,online,0.17,21363.0,138.0,,,gmail.com,gmail.com
3171254,34.09,2016-08-13 19:46:06,W,in_person,0.12,19248.0,226.0,325.0,87.0,yahoo.com,
3171264,29.53,2016-08-13 19:47:48,W,in_person,0.17,19248.0,226.0,325.0,87.0,aol.com,
3171281,64.62,2016-08-13 19:51:28,C,online,0.01,21363.0,138.0,,,gmail.com,gmail.com
3171310,117.03,2016-08-13 19:59:36,W,in_person,0.27,11539.0,226.0,299.0,87.0,,
3171337,871.96,2016-08-13 20:07:53,W,in_person,0.01,19248.0,226.0,325.0,87.0,gmail.com,
3171381,35.86,2016-08-13 20:21:34,W,in_person,0.23,15868.0,226.0,264.0,87.0,,
3171416,48.96,2016-08-13 20:31:48,W,in_person,0.13,19248.0,226.0,204.0,87.0,gmail.com,
3171428,57.99,2016-08-13 20:34:04,W,in_person,0.03,15868.0,226.0,264.0,87.0,gmail.com,
3171430,58.98,2016-08-13 20:34:55,W,in_person,0.09,19739.0,137.0,299.0,87.0,ymail.com,
3171444,56.51,2016-08-13 20:39:11,W,in_person,0.2,19248.0,226.0,126.0,87.0,aol.com,
3171445,444.96,2016-08-13 20:39:18,W,in_person,0.19,15868.0,226.0,264.0,87.0,yahoo.com,
3171455,57.89,2016-08-13 20:41:51,W,in_person,0.15,15868.0,226.0,264.0,87.0,yahoo.com,
3171458,59.09,2016-08-13 20:42:44,W,in_person,0.04,19248.0,226.0,325.0,87.0,yahoo.com,
3171479,225.96,2016-08-13 20:48:43,W,in_person,0.12,19248.0,226.0,126.0,87.0,gmail.com,
3171496,117.08,2016-08-13 20:53:05,W,in_person,0.07,11539.0,226.0,299.0,87.0,,
3171499,28.96,2016-08-13 20:53:25,W,in_person,0.01,12947.0,166.0,204.0,87.0,gmail.com,
3171515,41.44,2016-08-13 20:56:58,W,in_person,0.14,19248.0,226.0,126.0,87.0,msn.com,
3171538,26.14,2016-08-13 21:05:01,C,online,0.1,21363.0,138.0,,,yahoo.com.mx,yahoo.com.mx
3171575,19.56,2016-08-13 21:16:25,C,online,0.07,21363.0,138.0,,,gmail.com,gmail.com
3171636,14.19,2016-08-13 21:35:15,C,online,0.2,21363.0,138.0,,,hotmail.com,hotmail.com
3171662,28.16,2016-08-13 21:43:45,C,online,0.04,21363.0,138.0,,,hotmail.com,hotmail.com
3171696,129.37,2016-08-13 21:54:19,C,online,0.12,21363.0,138.0,,,gmail.com,gmail.com
3171701,43.73,2016-08-13 21:55:30,C,online,0.45,21363.0,138.0,,,hotmail.com,hotmail.com
3171712,872.08,2016-08-13 21:56:58,W,in_person,0.05,19248.0,226.0,325.0,87.0,gmail.com,
3171731,57.88,2016-08-13 22:00:45,W,in_person,0.24,19248.0,226.0,330.0,87.0,gmail.com,
3171748,54.05,2016-08-13 22:04:10,W,in_person,0.11,19248.0,226.0,126.0,87.0,gmail.com,
3171758,871.99,2016-08-13 22:07:32,W,in_person,0.03,19248.0,226.0,325.0,87.0,gmail.com,
3171765,54.08,2016-08-13 22:09:15,W,in_person,0.03,19739.0,137.0,299.0,87.0,anonymous.com,
3171795,25.93,2016-08-13 22:19:21,W,in_person,0.07,19248.0,226.0,325.0,87.0,gmail.com,
3171820,34.0,2016-08-13 22:28:26,W,in_person,0.2,19248.0,226.0,325.0,87.0,,
3171835,104.03,2016-08-13 22:31:41,W,in_person,0.1,15868.0,226.0,264.0,87.0,,
3171839,23.16,2016-08-13 22:32:10,C,online,0.01,21363.0,138.0,,,gmail.com,gmail.com
3171893,31.02,2016-08-13 22:50:45,W,in_person,0.09,19248.0,226.0,325.0,87.0,,
3171951,32.93,2016-08-13 23:08:51,W,in_person,0.06,19248.0,226.0,325.0,87.0,yahoo.com,
3171956,28.94,2016-08-13 23:09:47,W,in_person,0.01,19248.0,226.0,325.0,87.0,yahoo.com,
3171990,23.15,2016-08-13 23:18:17,C,online,0.03,21363.0,138.0,,,gmail.com,gmail.com
3172066,107.99,2016-08-13 23:40:08,W,in_person,0.07,19248.0,226.0,325.0,87.0,,
3172083,25.86,2016-08-13 23:44:06,W,in_person,0.19,22756.0,117.0,264.0,87.0,yahoo.com,
3172132,107.04,2016-08-14 00:00:05,W,in_person,0.03,15868.0,226.0,264.0,87.0,gmail.com,
3172141,55.02,2016-08-14 00:02:15,W,in_person,0.09,19248.0,226.0,325.0,87.0,anonymous.com,
3172153,117.09,2016-08-14 00:04:23,W,in_person,0.07,19739.0,137.0,181.0,87.0,gmail.com,
3172160,77.04,2016-08-14 00:06:38,W,in_person,0.02,19248.0,226.0,325.0,87.0,gmail.com,
3172183,107.06,2016-08-14 00:12:40,W,in_person,0.3,15868.0,226.0,264.0,87.0,gmail.com,
3172186,59.02,2016-08-14 00:14:03,C,online,0.05,21363.0,138.0,,,live.com.mx,live.com.mx
3172278,57.86,2016-08-14 00:45:26,W,in_person,0.18,21139.0,166.0,337.0,87.0,,
3172314,28.99,2016-08-14 00:56:23,W,in_person,0.01,19248.0,226.0,325.0,87.0,hotmail.com,
3172381,25.96,2016-08-14 01:15:49,W,in_person,0.23,19248.0,226.0,325.0,87.0,gmail.com,
3172408,12.58,2016-08-14 01:21:21,W,in_person,0.11,15868.0,226.0,264.0,87.0,gmail.com,
3172416,76.98,2016-08-14 01:25:45,W,in_person,0.12,12947.0,166.0,441.0,87.0,,
3172456,102.68,2016-08-14 01:40:42,C,online,0.78,21429.0,138.0,,,gmail.com,gmail.com
3172474,59.05,2016-08-14 01:49:05,W,in_person,0.08,12947.0,166.0,441.0,87.0,,
3172482,28.92,2016-08-14 01:51:49,W,in_person,0.05,19739.0,137.0,436.0,87.0,gmail.com,
